sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id
1722,2024-04-25,4,Thursday,7,La Libertad,La Libertad,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,6,48.0,Cash,462
1723,2024-12-18,12,Wednesday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,2,24.0,Credit card,23
1724,2024-06-04,6,Tuesday,1,San Salvador Centro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,3,7.5,Cash,314
1725,2024-12-23,12,Monday,5,Metrocentro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,6,16.8,Debit card,62
1726,2024-03-16,3,Saturday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.15,0.85,19,16.15,Transfer,212
1727,2024-09-24,9,Tuesday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,17,15.3,Debit card,339
1728,2024-06-13,6,Thursday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,16,24.0,Cash,393
1729,2024-06-29,6,Saturday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,18,535.5,Credit card,338
1730,2024-02-08,2,Thursday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.0,1.5,16,24.0,Cash,344
1731,2024-07-16,7,Tuesday,8,Chalatenango,Chalatenango,7,Café salvadoreño,Beverages,1.5,0.0,1.5,7,10.5,Cash,107
1732,2024-06-08,6,Saturday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.1,3.15,15,47.25,Cash,259
1733,2024-04-22,4,Monday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.0,2.5,12,30.0,Transfer,445
1734,2024-07-23,7,Tuesday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,7,24.5,Cash,85
1735,2024-03-16,3,Saturday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,15,525.0,Debit card,124
1736,2024-04-05,4,Friday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,9,4.5,Cash,272
1737,2024-05-15,5,Wednesday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,4,3.4,Cash,221
1738,2024-07-22,7,Monday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.0,1.5,17,25.5,Debit card,28
1739,2024-07-08,7,Monday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,4,3.6,Debit card,375
1740,2024-05-30,5,Thursday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,7,8.4,Cash,142
1741,2024-09-22,9,Sunday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,14,49.0,Debit card,331
1742,2024-04-22,4,Monday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,4,3.0,Credit card,295
1743,2024-02-03,2,Saturday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,18,324.0,Cash,452
1744,2024-07-20,7,Saturday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,4,11.2,Debit card,451
1745,2024-04-15,4,Monday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.15,15.3,6,91.8,Cash,327
1746,2024-01-02,1,Tuesday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,4,140.0,Debit card,359
1747,2024-12-18,12,Wednesday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,8,12.0,Cash,36
1748,2024-06-19,6,Wednesday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,15,11.25,Transfer,342
1749,2024-06-20,6,Thursday,7,La Libertad,La Libertad,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,1,1.5,Transfer,452
1750,2024-12-13,12,Friday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,1,0.95,Cash,243
1751,2024-05-06,5,Monday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,16,8.0,Cash,9
1752,2024-09-25,9,Wednesday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,17,595.0,Credit card,397
1753,2024-06-04,6,Tuesday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,11,27.5,Cash,180
1754,2024-12-05,12,Thursday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,16,32.0,Cash,7
1755,2024-12-29,12,Sunday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.05,11.4,11,125.4,Credit card,439
1756,2024-05-18,5,Saturday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.1,1.35,17,22.95,Debit card,76
1757,2024-12-03,12,Tuesday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,5,6.0,Cash,126
1758,2024-04-15,4,Monday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,3,3.6,Bitcoin,194
1759,2024-11-16,11,Saturday,5,Metrocentro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,18,45.0,Transfer,449
1760,2024-05-15,5,Wednesday,3,San Miguel,San Miguel,17,Queso duro blando,Dairy,3.5,0.0,3.5,12,42.0,Cash,214
1761,2024-04-07,4,Sunday,5,Metrocentro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.05,17.1,2,34.2,Debit card,176
1762,2024-08-20,8,Tuesday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.15,2.12,19,40.28,Credit card,148
1763,2024-09-12,9,Thursday,1,San Salvador Centro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,5,12.5,Debit card,268
1764,2024-06-04,6,Tuesday,3,San Miguel,San Miguel,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,16,560.0,Cash,151
1765,2024-01-21,1,Sunday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,7,3.5,Credit card,64
1766,2024-06-05,6,Wednesday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,1,0.5,Cash,428
1767,2024-05-08,5,Wednesday,1,San Salvador Centro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,5,2.5,Credit card,403
1768,2024-02-14,2,Wednesday,3,San Miguel,San Miguel,17,Queso duro blando,Dairy,3.5,0.0,3.5,9,31.5,Transfer,101
1769,2024-05-28,5,Tuesday,2,Santa Ana,Santa Ana,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,8,9.6,Cash,182
1770,2024-08-04,8,Sunday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,13,9.75,Credit card,472
1771,2024-03-29,3,Friday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,19,665.0,Debit card,166
1772,2024-05-08,5,Wednesday,4,Soyapango,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,5,5.0,Debit card,155
1773,2024-06-01,6,Saturday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.1,31.5,19,598.5,Cash,94
1774,2024-02-19,2,Monday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,5,13.3,Cash,161
1775,2024-08-27,8,Tuesday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.0,3.5,12,42.0,Cash,493
1776,2024-01-15,1,Monday,8,Chalatenango,Chalatenango,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,18,21.6,Transfer,216
1777,2024-11-10,11,Sunday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.15,0.85,10,8.5,Cash,263
1778,2024-11-13,11,Wednesday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.05,11.4,18,205.2,Credit card,28
1779,2024-07-25,7,Thursday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,1,2.8,Credit card,448
1780,2024-01-28,1,Sunday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,3,10.5,Cash,333
1781,2024-10-31,10,Thursday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.15,2.12,4,8.48,Cash,247
1782,2024-03-03,3,Sunday,1,San Salvador Centro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,19,136.8,Debit card,368
1783,2024-09-21,9,Saturday,4,Soyapango,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,5,2.35,Debit card,254
1784,2024-12-11,12,Wednesday,4,Soyapango,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,5,5.0,Debit card,369
1785,2024-11-15,11,Friday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,7,3.5,Cash,79
1786,2024-05-06,5,Monday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,7,17.5,Cash,427
1787,2024-07-19,7,Friday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,2,7.0,Cash,248
1788,2024-10-06,10,Sunday,4,Soyapango,San Salvador,6,Kolachampán,Beverages,0.75,0.15,0.64,9,5.76,Debit card,225
1789,2024-03-15,3,Friday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.0,2.5,1,2.5,Cash,382
1790,2024-09-18,9,Wednesday,3,San Miguel,San Miguel,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,18,13.5,Cash,149
1791,2024-10-28,10,Monday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,16,560.0,Debit card,201
1792,2024-08-25,8,Sunday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,14,33.32,Cash,15
1793,2024-03-02,3,Saturday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,19,665.0,Cash,156
1794,2024-01-22,1,Monday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,12,6.0,Cash,371
1795,2024-01-05,1,Friday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,6,5.4,Debit card,441
1796,2024-06-27,6,Thursday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,17,59.5,Debit card,90
1797,2024-12-01,12,Sunday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.0,1.0,19,19.0,Cash,440
1798,2024-12-03,12,Tuesday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,10,10.0,Cash,430
1799,2024-08-29,8,Thursday,7,La Libertad,La Libertad,16,Crema salvadoreña,Dairy,1.5,0.1,1.35,20,27.0,Cash,363
1800,2024-03-07,3,Thursday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.05,3.32,11,36.52,Transfer,179
1801,2024-01-24,1,Wednesday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,1,2.38,Debit card,119
1802,2024-09-12,9,Thursday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,16,40.0,Credit card,396
1803,2024-03-30,3,Saturday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,13,8.32,Transfer,473
1804,2024-11-09,11,Saturday,1,San Salvador Centro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,9,9.0,Cash,384
1805,2024-07-10,7,Wednesday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,20,18.0,Credit card,473
1806,2024-02-25,2,Sunday,6,Usulután,Usulután,6,Kolachampán,Beverages,0.75,0.0,0.75,15,11.25,Cash,327
1807,2024-04-10,4,Wednesday,4,Soyapango,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,9,18.0,Cash,147
1808,2024-03-23,3,Saturday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,14,8.96,Debit card,405
1809,2024-10-25,10,Friday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.1,1.35,1,1.35,Transfer,50
1810,2024-03-12,3,Tuesday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,1,1.5,Credit card,291
1811,2024-06-23,6,Sunday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.1,1.8,6,10.8,Debit card,467
1812,2024-04-07,4,Sunday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.05,3.32,7,23.24,Credit card,257
1813,2024-11-12,11,Tuesday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,18,183.6,Cash,35
1814,2024-11-16,11,Saturday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,13,10.01,Cash,41
1815,2024-02-21,2,Wednesday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,4,4.0,Cash,308
1816,2024-01-12,1,Friday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.15,1.7,8,13.6,Bitcoin,473
1817,2024-12-26,12,Thursday,7,La Libertad,La Libertad,9,Camisa guayabera,Clothing,18.0,0.0,18.0,12,216.0,Credit card,81
1818,2024-09-30,9,Monday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,19,665.0,Credit card,478
1819,2024-07-23,7,Tuesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,20,70.0,Debit card,457
1820,2024-05-14,5,Tuesday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.0,2.5,1,2.5,Cash,134
1821,2024-01-31,1,Wednesday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,5,7.5,Debit card,376
1822,2024-04-30,4,Tuesday,1,San Salvador Centro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,16,128.0,Credit card,289
1823,2024-02-06,2,Tuesday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,14,6.58,Debit card,476
1824,2024-03-07,3,Thursday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,9,8.1,Cash,19
1825,2024-11-28,11,Thursday,4,Soyapango,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,12,18.0,Cash,401
1826,2024-01-29,1,Monday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,1,0.64,Credit card,101
1827,2024-12-15,12,Sunday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.05,1.9,1,1.9,Cash,199
1828,2024-08-08,8,Thursday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,14,37.24,Cash,225
1829,2024-06-29,6,Saturday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,7,17.5,Cash,30
1830,2024-02-17,2,Saturday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,19,14.25,Cash,383
1831,2024-01-08,1,Monday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.15,1.7,8,13.6,Cash,30
1832,2024-04-02,4,Tuesday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,10,10.0,Cash,309
1833,2024-03-07,3,Thursday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,20,15.0,Cash,63
1834,2024-05-08,5,Wednesday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Cash,377
1835,2024-08-15,8,Thursday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,10,120.0,Credit card,150
1836,2024-06-12,6,Wednesday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,18,12.78,Cash,178
1837,2024-05-23,5,Thursday,8,Chalatenango,Chalatenango,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,3,3.6,Bitcoin,431
1838,2024-06-05,6,Wednesday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,18,63.0,Cash,372
1839,2024-04-30,4,Tuesday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,15,13.5,Credit card,488
1840,2024-09-12,9,Thursday,1,San Salvador Centro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,2,5.0,Cash,197
1841,2024-01-31,1,Wednesday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,9,267.75,Debit card,254
1842,2024-07-15,7,Monday,7,La Libertad,La Libertad,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,15,7.5,Cash,195
1843,2024-09-29,9,Sunday,7,La Libertad,La Libertad,6,Kolachampán,Beverages,0.75,0.1,0.68,2,1.36,Cash,278
1844,2024-11-07,11,Thursday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,11,112.2,Bitcoin,415
1845,2024-06-23,6,Sunday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,20,30.0,Credit card,401
1846,2024-10-10,10,Thursday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,13,5.85,Bitcoin,148
1847,2024-08-05,8,Monday,8,Chalatenango,Chalatenango,18,Curtido en frasco,Groceries,2.0,0.1,1.8,19,34.2,Debit card,266
1848,2024-07-14,7,Sunday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.1,16.2,15,243.0,Transfer,122
1849,2024-05-23,5,Thursday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,9,9.0,Transfer,395
1850,2024-06-21,6,Friday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,19,38.0,Cash,141
1851,2024-12-03,12,Tuesday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,9,91.8,Debit card,396
1852,2024-06-06,6,Thursday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,19,8.55,Cash,136
1853,2024-08-24,8,Saturday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,1,0.75,Cash,19
1854,2024-11-22,11,Friday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,18,216.0,Cash,297
1855,2024-11-08,11,Friday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Transfer,226
1856,2024-05-21,5,Tuesday,5,Metrocentro,San Salvador,6,Kolachampán,Beverages,0.75,0.15,0.64,9,5.76,Cash,117
1857,2024-11-12,11,Tuesday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,2,1.5,Cash,20
1858,2024-10-23,10,Wednesday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,11,8.25,Debit card,117
1859,2024-05-11,5,Saturday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,1,0.45,Credit card,435
1860,2024-11-03,11,Sunday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,8,96.0,Cash,260
1861,2024-09-18,9,Wednesday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,3,2.7,Cash,293
1862,2024-02-06,2,Tuesday,7,La Libertad,La Libertad,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,14,168.0,Cash,168
1863,2024-07-27,7,Saturday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,12,144.0,Bitcoin,151
1864,2024-07-07,7,Sunday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,2,1.0,Bitcoin,467
1865,2024-11-07,11,Thursday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.15,0.42,7,2.94,Cash,367
1866,2024-04-20,4,Saturday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.15,2.98,13,38.74,Debit card,337
1867,2024-11-28,11,Thursday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.0,1.0,3,3.0,Transfer,115
1868,2024-10-02,10,Wednesday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.15,2.98,4,11.92,Credit card,409
1869,2024-12-03,12,Tuesday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,17,7.99,Cash,138
1870,2024-05-04,5,Saturday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,11,16.5,Credit card,186
1871,2024-06-10,6,Monday,8,Chalatenango,Chalatenango,8,Fresco de tamarindo,Beverages,0.75,0.1,0.68,4,2.72,Cash,376
1872,2024-02-10,2,Saturday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.05,1.14,12,13.68,Debit card,469
1873,2024-11-05,11,Tuesday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,8,96.0,Credit card,118
1874,2024-07-27,7,Saturday,4,Soyapango,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,19,17.1,Cash,134
1875,2024-06-09,6,Sunday,6,Usulután,Usulután,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,4,140.0,Cash,259
1876,2024-11-19,11,Tuesday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,7,7.0,Credit card,8
1877,2024-08-02,8,Friday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.15,0.64,9,5.76,Debit card,477
1878,2024-03-05,3,Tuesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,2,2.54,Cash,354
1879,2024-03-08,3,Friday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.15,0.64,17,10.88,Debit card,199
1880,2024-03-06,3,Wednesday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.1,1.08,13,14.04,Debit card,365
1881,2024-06-21,6,Friday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.05,33.25,11,365.75,Debit card,56
1882,2024-06-30,6,Sunday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,15,7.5,Debit card,380
1883,2024-09-01,9,Sunday,5,Metrocentro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.1,1.08,5,5.4,Cash,393
1884,2024-03-18,3,Monday,2,Santa Ana,Santa Ana,17,Queso duro blando,Dairy,3.5,0.05,3.32,1,3.32,Debit card,346
1885,2024-06-13,6,Thursday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,15,13.5,Debit card,302
1886,2024-04-28,4,Sunday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.0,18.0,10,180.0,Cash,289
1887,2024-05-26,5,Sunday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.0,3.5,11,38.5,Cash,92
1888,2024-04-17,4,Wednesday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.05,0.95,14,13.3,Cash,451
1889,2024-06-26,6,Wednesday,2,Santa Ana,Santa Ana,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,10,80.0,Cash,141
1890,2024-04-24,4,Wednesday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,6,9.0,Bitcoin,133
1891,2024-12-07,12,Saturday,4,Soyapango,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,9,22.5,Cash,283
1892,2024-01-15,1,Monday,3,San Miguel,San Miguel,17,Queso duro blando,Dairy,3.5,0.0,3.5,20,70.0,Transfer,277
1893,2024-01-04,1,Thursday,4,Soyapango,San Salvador,18,Curtido en frasco,Groceries,2.0,0.15,1.7,16,27.2,Credit card,190
1894,2024-10-19,10,Saturday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.1,1.35,14,18.9,Cash,65
1895,2024-02-26,2,Monday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,4,3.6,Credit card,253
1896,2024-03-11,3,Monday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.1,16.2,9,145.8,Debit card,496
1897,2024-04-23,4,Tuesday,2,Santa Ana,Santa Ana,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,3,36.0,Cash,172
1898,2024-11-18,11,Monday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.1,16.2,17,275.4,Credit card,362
1899,2024-08-09,8,Friday,1,San Salvador Centro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,4,28.8,Credit card,163
1900,2024-11-20,11,Wednesday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,1,1.5,Cash,193
1901,2024-05-15,5,Wednesday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,16,12.0,Cash,96
1902,2024-03-08,3,Friday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.1,1.35,7,9.45,Credit card,487
1903,2024-01-02,1,Tuesday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,14,49.0,Cash,313
1904,2024-01-20,1,Saturday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.1,1.35,14,18.9,Cash,195
1905,2024-09-04,9,Wednesday,6,Usulután,Usulután,8,Fresco de tamarindo,Beverages,0.75,0.1,0.68,17,11.56,Transfer,450
1906,2024-05-29,5,Wednesday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,16,560.0,Credit card,201
1907,2024-05-31,5,Friday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,4,48.0,Cash,452
1908,2024-08-16,8,Friday,7,La Libertad,La Libertad,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,11,385.0,Debit card,60
1909,2024-06-12,6,Wednesday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,4,3.0,Debit card,361
1910,2024-09-07,9,Saturday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,20,20.0,Debit card,15
